open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_volume,taker_buy_quote,ignore
2026-04-13 00:36:00,71054.71000000,71088.00000000,71054.04000000,71081.94000000,7.90563000,2026-04-13 00:36:59.999,561901.29550450,1593,6.43087000,457101.08337580,0
2026-04-13 00:37:00,71081.95000000,71088.00000000,71052.26000000,71076.76000000,2.96637000,2026-04-13 00:37:59.999,210817.17540190,1680,1.13583000,80719.42080210,0
2026-04-13 00:38:00,71076.77000000,71105.45000000,71068.57000000,71105.44000000,4.69445000,2026-04-13 00:38:59.999,333728.36660360,1324,4.15472000,295361.94510680,0
2026-04-13 00:39:00,71105.45000000,71114.44000000,71048.33000000,71048.33000000,38.77686000,2026-04-13 00:39:59.999,2756524.22268440,3288,4.45000000,316364.85976010,0
2026-04-13 00:40:00,71048.32000000,71119.43000000,71042.13000000,71119.42000000,35.33321000,2026-04-13 00:40:59.999,2510827.85484600,4343,32.56628000,2314147.52226630,0
2026-04-13 00:41:00,71119.43000000,71129.31000000,71076.77000000,71076.77000000,7.68144000,2026-04-13 00:41:59.999,546240.04323660,1919,1.92736000,137066.39990340,0
2026-04-13 00:42:00,71076.77000000,71086.08000000,71051.66000000,71059.82000000,6.39900000,2026-04-13 00:42:59.999,454806.67938550,2262,1.77618000,126218.61153540,0
2026-04-13 00:43:00,71059.82000000,71059.82000000,71037.07000000,71037.07000000,1.34690000,2026-04-13 00:43:59.999,95686.56354350,476,0.47841000,33986.38052160,0
2026-04-13 00:44:00,71037.08000000,71071.31000000,71013.93000000,71063.99000000,4.42577000,2026-04-13 00:44:59.999,314462.02024070,2126,3.68694000,261974.26508160,0
2026-04-13 00:45:00,71064.00000000,71083.31000000,71059.61000000,71067.74000000,2.97334000,2026-04-13 00:45:59.999,211330.85269440,1522,1.16147000,82547.68335210,0
2026-04-13 00:46:00,71067.74000000,71067.75000000,71019.48000000,71037.08000000,3.05787000,2026-04-13 00:46:59.999,217216.72224330,1464,1.92308000,136596.22795740,0
2026-04-13 00:47:00,71037.08000000,71069.61000000,71037.07000000,71069.61000000,2.54000000,2026-04-13 00:47:59.999,180462.29971580,1116,2.31534000,164499.83079950,0
2026-04-13 00:48:00,71069.62000000,71102.45000000,71069.61000000,71091.97000000,3.57083000,2026-04-13 00:48:59.999,253853.10284730,2120,1.98089000,140815.95520420,0
2026-04-13 00:49:00,71091.98000000,71154.12000000,71091.98000000,71133.92000000,12.78668000,2026-04-13 00:49:59.999,909519.91943490,2415,12.30408000,875190.86980900,0
2026-04-13 00:50:00,71133.91000000,71155.00000000,71132.88000000,71138.73000000,5.38563000,2026-04-13 00:50:59.999,383134.38036780,1466,4.68211000,333084.98249270,0
2026-04-13 00:51:00,71138.73000000,71152.36000000,71114.40000000,71141.97000000,3.98382000,2026-04-13 00:51:59.999,283359.00909440,1968,2.69568000,191736.48905770,0
2026-04-13 00:52:00,71143.17000000,71159.55000000,71138.41000000,71138.42000000,1.88750000,2026-04-13 00:52:59.999,134297.72484130,1308,1.32657000,94389.03360650,0
2026-04-13 00:53:00,71138.41000000,71206.84000000,71128.01000000,71206.84000000,11.21880000,2026-04-13 00:53:59.999,798591.65827100,3611,10.93520000,778411.72417250,0
2026-04-13 00:54:00,71206.83000000,71262.63000000,71203.37000000,71204.87000000,15.15548000,2026-04-13 00:54:59.999,1079451.33341570,4607,10.00585000,712666.55813420,0
2026-04-13 00:55:00,71204.87000000,71204.88000000,71156.23000000,71174.32000000,4.62081000,2026-04-13 00:55:59.999,328936.75583650,1815,1.62421000,115607.25763520,0
2026-04-13 00:56:00,71174.32000000,71174.33000000,71122.19000000,71122.19000000,8.37424000,2026-04-13 00:56:59.999,595812.03174220,2497,1.29758000,92311.83313710,0
2026-04-13 00:57:00,71122.19000000,71160.71000000,71122.19000000,71150.87000000,3.19694000,2026-04-13 00:57:59.999,227452.96110420,1761,2.68680000,191163.35367640,0
2026-04-13 00:58:00,71150.88000000,71160.68000000,71150.75000000,71150.75000000,0.59198000,2026-04-13 00:58:59.999,42121.40511290,529,0.35753000,25439.12135040,0
2026-04-13 00:59:00,71150.75000000,71185.56000000,71139.92000000,71172.62000000,4.04679000,2026-04-13 00:59:59.999,287987.86282720,1508,2.14905000,152943.86430790,0
2026-04-13 01:00:00,71172.63000000,71209.20000000,71170.09000000,71209.20000000,3.87779000,2026-04-13 01:00:59.999,276046.70994520,2134,2.06426000,146945.18361930,0
2026-04-13 01:01:00,71209.19000000,71209.20000000,71150.61000000,71202.34000000,8.22416000,2026-04-13 01:01:59.999,585407.16076280,2419,3.93969000,280389.33695730,0
2026-04-13 01:02:00,71202.34000000,71202.34000000,71109.23000000,71138.01000000,13.16133000,2026-04-13 01:02:59.999,936323.64157850,2759,2.71646000,193213.92395090,0
2026-04-13 01:03:00,71138.01000000,71171.64000000,71138.00000000,71171.64000000,2.17985000,2026-04-13 01:03:59.999,155093.33101790,1136,1.63718000,116478.54267300,0
2026-04-13 01:04:00,71171.64000000,71180.40000000,71162.57000000,71173.99000000,3.62238000,2026-04-13 01:04:59.999,257801.63115620,1246,1.18931000,84645.02340070,0
2026-04-13 01:05:00,71174.00000000,71185.49000000,71137.41000000,71137.42000000,4.24673000,2026-04-13 01:05:59.999,302186.48897830,1220,3.10415000,220883.33704600,0
2026-04-13 01:06:00,71137.42000000,71137.42000000,71117.23000000,71126.61000000,3.85368000,2026-04-13 01:06:59.999,274092.20944600,1577,2.29914000,163518.04753320,0
2026-04-13 01:07:00,71126.62000000,71146.88000000,71126.61000000,71138.93000000,12.98582000,2026-04-13 01:07:59.999,923714.93559480,2126,7.09274000,504510.84159500,0
2026-04-13 01:08:00,71138.92000000,71146.88000000,71098.28000000,71100.00000000,17.55723000,2026-04-13 01:08:59.999,1248473.91238800,1608,0.85004000,60463.59127300,0
2026-04-13 01:09:00,71100.00000000,71141.25000000,71100.00000000,71119.43000000,23.14528000,2026-04-13 01:09:59.999,1645962.11386690,1500,5.70222000,405444.98748410,0
2026-04-13 01:10:00,71119.42000000,71207.91000000,71119.42000000,71188.01000000,6.68234000,2026-04-13 01:10:59.999,475580.47271610,2421,4.80862000,342206.82624100,0
2026-04-13 01:11:00,71188.00000000,71201.78000000,71177.92000000,71201.78000000,3.13370000,2026-04-13 01:11:59.999,223085.49555150,2462,1.31699000,93753.02383510,0
2026-04-13 01:12:00,71201.79000000,71227.28000000,71198.57000000,71198.57000000,4.27238000,2026-04-13 01:12:59.999,304248.10703480,2245,1.96384000,139851.50713720,0
2026-04-13 01:13:00,71198.57000000,71198.57000000,71154.66000000,71154.66000000,6.06270000,2026-04-13 01:13:59.999,431589.30190560,1852,1.50099000,106856.13673270,0
2026-04-13 01:14:00,71154.66000000,71165.56000000,71112.78000000,71132.95000000,128.69991000,2026-04-13 01:14:59.999,9152848.14830750,3064,104.14003000,7406000.79034100,0
2026-04-13 01:15:00,71132.95000000,71141.76000000,71118.16000000,71132.69000000,2.46910000,2026-04-13 01:15:59.999,175630.53087080,1234,0.98467000,70040.79642700,0
2026-04-13 01:16:00,71132.69000000,71132.70000000,71091.97000000,71106.52000000,3.37383000,2026-04-13 01:16:59.999,239918.93399380,1178,0.50210000,35702.20360070,0
2026-04-13 01:17:00,71106.52000000,71111.93000000,71102.84000000,71111.55000000,4.35147000,2026-04-13 01:17:59.999,309433.93115890,698,0.64000000,45509.79738490,0
2026-04-13 01:18:00,71111.55000000,71119.43000000,71063.40000000,71081.38000000,4.16619000,2026-04-13 01:18:59.999,296169.67112500,1781,0.77881000,55365.16631010,0
2026-04-13 01:19:00,71081.39000000,71157.31000000,71079.95000000,71106.16000000,176.88554000,2026-04-13 01:19:59.999,12580935.40551910,4268,163.01601000,11594587.38895130,0
2026-04-13 01:20:00,71106.16000000,71131.49000000,71101.87000000,71131.48000000,5.72233000,2026-04-13 01:20:59.999,406943.32473670,899,1.79655000,127750.80172460,0
2026-04-13 01:21:00,71131.48000000,71131.48000000,71105.06000000,71105.06000000,54.55744000,2026-04-13 01:21:59.999,3879683.19901380,2953,5.13229000,364968.09875640,0
2026-04-13 01:22:00,71105.07000000,71105.07000000,71088.48000000,71105.05000000,7.74959000,2026-04-13 01:22:59.999,550981.36412870,1161,4.00432000,284690.95305750,0
2026-04-13 01:23:00,71105.05000000,71105.05000000,71070.77000000,71070.78000000,4.21284000,2026-04-13 01:23:59.999,299479.00743710,1120,0.54881000,39015.33524080,0
2026-04-13 01:24:00,71070.78000000,71118.34000000,71055.90000000,71081.42000000,10.24213000,2026-04-13 01:24:59.999,728019.80186570,2077,4.13366000,293792.13106380,0
2026-04-13 01:25:00,71081.41000000,71101.57000000,71081.41000000,71101.56000000,4.18578000,2026-04-13 01:25:59.999,297573.23069370,473,0.45982000,32688.63861850,0
2026-04-13 01:26:00,71101.56000000,71101.57000000,71089.16000000,71089.17000000,5.53329000,2026-04-13 01:26:59.999,393389.06117550,758,0.60800000,43225.74891890,0
2026-04-13 01:27:00,71089.16000000,71106.00000000,71089.16000000,71099.52000000,21.80669000,2026-04-13 01:27:59.999,1550478.67338100,1390,0.74883000,53238.04838340,0
2026-04-13 01:28:00,71099.53000000,71166.69000000,71099.53000000,71160.30000000,6.10872000,2026-04-13 01:28:59.999,434616.98997620,1679,2.67324000,190156.59814410,0
2026-04-13 01:29:00,71160.31000000,71163.14000000,71059.89000000,71100.72000000,44.50556000,2026-04-13 01:29:59.999,3164718.17592920,3260,12.70811000,903507.22592990,0
2026-04-13 01:30:00,71100.71000000,71110.35000000,71034.12000000,71037.08000000,12.29553000,2026-04-13 01:30:59.999,873799.08771590,2550,5.62243000,399591.03566820,0
2026-04-13 01:31:00,71037.08000000,71071.31000000,71027.26000000,71064.14000000,7.07700000,2026-04-13 01:31:59.999,502821.03333780,2007,4.06703000,288937.87521020,0
2026-04-13 01:32:00,71064.14000000,71094.62000000,71051.35000000,71094.62000000,3.88041000,2026-04-13 01:32:59.999,275779.24726520,1438,3.07796000,218745.48628530,0
2026-04-13 01:33:00,71094.62000000,71150.00000000,71094.62000000,71149.99000000,7.00613000,2026-04-13 01:33:59.999,498386.48655030,1688,3.59493000,255718.60573140,0
2026-04-13 01:34:00,71150.00000000,71150.00000000,71134.00000000,71141.85000000,2.32430000,2026-04-13 01:34:59.999,165352.51217840,1219,0.54382000,38686.63869090,0
2026-04-13 01:35:00,71141.86000000,71199.56000000,71141.86000000,71195.12000000,5.46364000,2026-04-13 01:35:59.999,388865.93634430,1997,2.47912000,176441.91765040,0
2026-04-13 01:36:00,71195.12000000,71201.56000000,71154.16000000,71154.16000000,2.30041000,2026-04-13 01:36:59.999,163744.35716300,1350,0.77786000,55372.95870910,0
2026-04-13 01:37:00,71154.16000000,71154.16000000,71115.29000000,71142.06000000,2.89889000,2026-04-13 01:37:59.999,206206.73882360,1924,0.47867000,34049.59542340,0
2026-04-13 01:38:00,71142.06000000,71165.46000000,71137.28000000,71137.29000000,3.00624000,2026-04-13 01:38:59.999,213897.57668570,1298,0.86065000,61239.23559140,0
2026-04-13 01:39:00,71137.28000000,71165.12000000,71111.81000000,71111.81000000,4.03894000,2026-04-13 01:39:59.999,287332.67711200,1891,0.68660000,48850.25775540,0
2026-04-13 01:40:00,71111.81000000,71153.20000000,71111.62000000,71111.62000000,3.58289000,2026-04-13 01:40:59.999,254870.19602200,1961,1.97042000,140164.87129300,0
2026-04-13 01:41:00,71111.62000000,71133.26000000,71093.82000000,71093.82000000,5.28377000,2026-04-13 01:41:59.999,375814.80067990,1303,3.35162000,238398.42873120,0
2026-04-13 01:42:00,71093.82000000,71119.43000000,71084.97000000,71119.43000000,5.95229000,2026-04-13 01:42:59.999,423237.30531940,1075,1.64114000,116677.98086410,0
2026-04-13 01:43:00,71119.43000000,71161.98000000,71119.42000000,71154.33000000,5.96721000,2026-04-13 01:43:59.999,424528.25514550,1502,3.61410000,257117.26550320,0
2026-04-13 01:44:00,71154.33000000,71159.92000000,71139.29000000,71147.76000000,4.44208000,2026-04-13 01:44:59.999,316046.97099730,1123,1.68325000,119750.43556990,0
2026-04-13 01:45:00,71147.77000000,71155.55000000,71119.42000000,71153.02000000,4.68891000,2026-04-13 01:45:59.999,333548.41573350,2307,1.67353000,119046.80401980,0
2026-04-13 01:46:00,71153.02000000,71160.37000000,71141.13000000,71141.14000000,1.72619000,2026-04-13 01:46:59.999,122828.95023100,776,0.46085000,32791.80919430,0
2026-04-13 01:47:00,71141.14000000,71170.31000000,71141.13000000,71170.31000000,2.13026000,2026-04-13 01:47:59.999,151578.05177620,922,0.66336000,47199.66723320,0
2026-04-13 01:48:00,71170.31000000,71174.33000000,71154.14000000,71155.39000000,2.37828000,2026-04-13 01:48:59.999,169260.28366490,1186,0.42634000,30339.04299830,0
2026-04-13 01:49:00,71155.39000000,71155.40000000,71138.86000000,71138.86000000,1.25807000,2026-04-13 01:49:59.999,89507.45554650,602,0.30070000,21392.65608620,0
2026-04-13 01:50:00,71138.86000000,71174.45000000,71138.86000000,71164.87000000,2.39913000,2026-04-13 01:50:59.999,170703.77486960,1270,1.11590000,79399.66850400,0
2026-04-13 01:51:00,71164.87000000,71172.45000000,71157.15000000,71172.44000000,2.54650000,2026-04-13 01:51:59.999,181220.35549830,647,1.42898000,101691.09699190,0
2026-04-13 01:52:00,71172.45000000,71196.05000000,71172.45000000,71179.13000000,2.69928000,2026-04-13 01:52:59.999,192143.12813410,1238,1.56878000,111665.60828220,0
2026-04-13 01:53:00,71179.14000000,71179.14000000,71167.02000000,71167.03000000,3.54087000,2026-04-13 01:53:59.999,252021.00083970,482,0.58424000,41583.01391350,0
2026-04-13 01:54:00,71167.03000000,71167.03000000,71119.42000000,71119.42000000,3.53374000,2026-04-13 01:54:59.999,251420.72630770,1389,1.09470000,77892.39269990,0
2026-04-13 01:55:00,71119.43000000,71133.98000000,71119.42000000,71133.98000000,2.01891000,2026-04-13 01:55:59.999,143605.92249950,1021,1.55287000,110456.03966340,0
2026-04-13 01:56:00,71133.98000000,71193.33000000,71133.97000000,71193.33000000,10.45580000,2026-04-13 01:56:59.999,744003.57167890,1443,7.73608000,550482.41942360,0
2026-04-13 01:57:00,71193.32000000,71225.50000000,71193.32000000,71210.39000000,4.69512000,2026-04-13 01:57:59.999,334328.37403620,1626,3.32653000,236862.53942080,0
2026-04-13 01:58:00,71210.38000000,71218.12000000,71197.63000000,71201.36000000,2.11972000,2026-04-13 01:58:59.999,150929.39072670,1184,1.08456000,77220.70881930,0
2026-04-13 01:59:00,71201.37000000,71214.23000000,71197.63000000,71197.64000000,0.99225000,2026-04-13 01:59:59.999,70651.29572170,819,0.31323000,22302.14522100,0
2026-04-13 02:00:00,71197.64000000,71258.72000000,71197.63000000,71217.79000000,6.27710000,2026-04-13 02:00:59.999,447059.05507470,2759,5.07860000,361679.47511340,0
2026-04-13 02:01:00,71217.78000000,71224.00000000,71185.81000000,71223.99000000,8.21615000,2026-04-13 02:01:59.999,584983.70331870,1763,1.30360000,92826.80192050,0
2026-04-13 02:02:00,71224.00000000,71224.00000000,71201.72000000,71201.73000000,1.43300000,2026-04-13 02:02:59.999,102048.75759700,1199,0.59683000,42501.36006890,0
2026-04-13 02:03:00,71201.73000000,71201.73000000,71178.34000000,71189.39000000,3.58547000,2026-04-13 02:03:59.999,255236.71521230,897,1.81033000,128859.59506290,0
2026-04-13 02:04:00,71189.39000000,71189.39000000,71161.88000000,71165.71000000,2.58436000,2026-04-13 02:04:59.999,183931.30086310,1151,1.04970000,74702.59007300,0
2026-04-13 02:05:00,71165.71000000,71173.17000000,71165.71000000,71173.16000000,3.67775000,2026-04-13 02:05:59.999,261755.68320470,429,0.27023000,19232.53228820,0
2026-04-13 02:06:00,71173.16000000,71173.16000000,71150.00000000,71152.31000000,5.55238000,2026-04-13 02:06:59.999,395071.68179960,1257,3.97267000,282662.21954000,0
2026-04-13 02:07:00,71152.31000000,71152.31000000,71136.68000000,71149.70000000,2.95971000,2026-04-13 02:07:59.999,210573.76156720,1199,0.93718000,66675.79952830,0
2026-04-13 02:08:00,71149.71000000,71152.84000000,71138.03000000,71152.84000000,1.84185000,2026-04-13 02:08:59.999,131038.73184700,1058,0.78235000,55657.90428510,0
2026-04-13 02:09:00,71152.85000000,71152.85000000,71130.40000000,71130.41000000,3.42157000,2026-04-13 02:09:59.999,243420.76413270,838,0.35251000,25077.65159030,0
2026-04-13 02:10:00,71130.41000000,71146.85000000,71120.00000000,71127.20000000,5.77879000,2026-04-13 02:10:59.999,411039.16909800,1393,2.57491000,183151.32504660,0
2026-04-13 02:11:00,71127.20000000,71129.13000000,71084.68000000,71084.68000000,2.97159000,2026-04-13 02:11:59.999,211306.31041000,1355,0.19358000,13765.94467530,0
2026-04-13 02:12:00,71084.68000000,71084.68000000,71002.58000000,71002.58000000,4.62010000,2026-04-13 02:12:59.999,328207.89478260,2817,0.73474000,52202.06861220,0
2026-04-13 02:13:00,71002.59000000,71038.48000000,70986.71000000,71038.47000000,4.96871000,2026-04-13 02:13:59.999,352775.02111630,1751,1.02335000,72666.12468500,0
2026-04-13 02:14:00,71038.48000000,71048.38000000,71001.38000000,71001.38000000,4.12773000,2026-04-13 02:14:59.999,293110.27963060,1269,0.31234000,22188.26626660,0
2026-04-13 02:15:00,71001.38000000,71016.60000000,71001.38000000,71007.60000000,1.59579000,2026-04-13 02:15:59.999,113312.82275790,898,0.59733000,42415.82854270,0
2026-04-13 02:16:00,71007.59000000,71053.23000000,71007.59000000,71036.12000000,7.26608000,2026-04-13 02:16:59.999,516167.17594180,1694,6.22659000,442319.46569080,0
2026-04-13 02:17:00,71036.11000000,71048.59000000,71022.37000000,71048.59000000,3.94944000,2026-04-13 02:17:59.999,280523.81831730,988,0.94342000,67011.24096680,0
2026-04-13 02:18:00,71048.59000000,71079.50000000,71048.58000000,71079.50000000,3.66484000,2026-04-13 02:18:59.999,260471.09375110,1587,1.48285000,105383.57125410,0
2026-04-13 02:19:00,71079.50000000,71079.50000000,71053.97000000,71053.98000000,2.26142000,2026-04-13 02:19:59.999,160706.50876640,750,0.39753000,28247.14068260,0
2026-04-13 02:20:00,71053.97000000,71080.74000000,71053.97000000,71080.74000000,1.88303000,2026-04-13 02:20:59.999,133811.09347110,625,1.22462000,87019.43042820,0
2026-04-13 02:21:00,71080.74000000,71080.74000000,71066.52000000,71066.52000000,1.69881000,2026-04-13 02:21:59.999,120748.14656870,812,0.64723000,46003.09113180,0
2026-04-13 02:22:00,71066.52000000,71091.98000000,71066.52000000,71073.99000000,4.65340000,2026-04-13 02:22:59.999,330738.77461470,1140,3.52682000,250664.12984520,0
2026-04-13 02:23:00,71074.00000000,71100.00000000,71073.99000000,71099.99000000,17.72366000,2026-04-13 02:23:59.999,1259867.13324690,991,15.16032000,1077636.11494160,0
2026-04-13 02:24:00,71100.00000000,71123.79000000,71099.99000000,71123.79000000,8.21626000,2026-04-13 02:24:59.999,584263.83163180,1163,6.30926000,448647.68276790,0
2026-04-13 02:25:00,71123.79000000,71259.57000000,71123.78000000,71238.96000000,9.39419000,2026-04-13 02:25:59.999,669057.77176420,3509,6.05830000,431389.00714990,0
2026-04-13 02:26:00,71238.37000000,71240.77000000,71199.25000000,71199.26000000,3.03913000,2026-04-13 02:26:59.999,216446.03161750,2106,1.70094000,121144.59075140,0
2026-04-13 02:27:00,71199.25000000,71199.26000000,71179.40000000,71188.38000000,1.61758000,2026-04-13 02:27:59.999,115154.03192790,1347,0.50016000,35604.66590240,0
2026-04-13 02:28:00,71188.39000000,71207.91000000,71183.08000000,71200.77000000,2.52073000,2026-04-13 02:28:59.999,179446.30557560,1054,1.23776000,88114.75882390,0
2026-04-13 02:29:00,71200.78000000,71223.67000000,71191.43000000,71223.66000000,3.12262000,2026-04-13 02:29:59.999,222344.94946370,835,1.94160000,138254.12557010,0
2026-04-13 02:30:00,71223.67000000,71271.78000000,71223.66000000,71256.68000000,10.11028000,2026-04-13 02:30:59.999,720407.57012980,2880,4.79870000,341929.12463620,0
2026-04-13 02:31:00,71256.68000000,71256.69000000,71237.21000000,71242.00000000,3.12721000,2026-04-13 02:31:59.999,222808.05128140,1677,1.30299000,92829.37892950,0
2026-04-13 02:32:00,71242.00000000,71245.13000000,71201.78000000,71201.78000000,4.21556000,2026-04-13 02:32:59.999,300270.55950250,2258,1.66317000,118466.58369730,0
2026-04-13 02:33:00,71201.78000000,71201.78000000,71174.33000000,71199.53000000,2.25661000,2026-04-13 02:33:59.999,160635.17800950,1479,1.22206000,86983.61148260,0
2026-04-13 02:34:00,71199.54000000,71217.08000000,71193.55000000,71196.22000000,3.24898000,2026-04-13 02:34:59.999,231355.66408840,1419,1.16748000,83133.58175020,0
2026-04-13 02:35:00,71196.23000000,71217.08000000,71196.22000000,71200.70000000,2.13031000,2026-04-13 02:35:59.999,151697.35897020,925,0.81754000,58215.07964380,0
2026-04-13 02:36:00,71200.70000000,71200.71000000,71176.64000000,71176.64000000,5.57375000,2026-04-13 02:36:59.999,396815.67498970,1419,0.85507000,60875.90391370,0
2026-04-13 02:37:00,71176.64000000,71176.65000000,71120.00000000,71120.00000000,8.18337000,2026-04-13 02:37:59.999,582165.19026250,2078,1.22580000,87186.85688160,0
2026-04-13 02:38:00,71120.00000000,71120.01000000,71038.49000000,71070.21000000,8.04525000,2026-04-13 02:38:59.999,571817.96341040,3118,1.90680000,135481.73502410,0
2026-04-13 02:39:00,71070.21000000,71070.21000000,71041.78000000,71058.53000000,4.09388000,2026-04-13 02:39:59.999,290893.08049820,1035,0.36384000,25851.52005680,0
2026-04-13 02:40:00,71058.53000000,71086.21000000,71050.78000000,71062.37000000,13.40091000,2026-04-13 02:40:59.999,952415.12850570,1878,11.86502000,843251.38554080,0
2026-04-13 02:41:00,71062.37000000,71086.21000000,71062.37000000,71077.83000000,2.29377000,2026-04-13 02:41:59.999,163018.44330970,1338,1.09934000,78132.97094540,0
2026-04-13 02:42:00,71077.83000000,71088.00000000,71073.62000000,71078.59000000,1.61221000,2026-04-13 02:42:59.999,114590.63316450,875,0.49568000,35230.94878170,0
2026-04-13 02:43:00,71078.59000000,71078.59000000,71069.68000000,71069.69000000,0.95107000,2026-04-13 02:43:59.999,67595.35285200,438,0.33161000,23568.22115400,0
2026-04-13 02:44:00,71069.69000000,71074.79000000,71042.64000000,71042.64000000,6.01314000,2026-04-13 02:44:59.999,427319.78001270,1383,1.32045000,93838.04273840,0
2026-04-13 02:45:00,71042.63000000,71073.49000000,71037.07000000,71073.49000000,1.43405000,2026-04-13 02:45:59.999,101893.68784830,1118,0.73698000,52364.99883200,0
2026-04-13 02:46:00,71073.49000000,71077.83000000,71059.93000000,71059.94000000,1.49585000,2026-04-13 02:46:59.999,106302.56048580,729,0.28470000,20231.81800350,0
2026-04-13 02:47:00,71059.94000000,71064.53000000,71017.18000000,71036.88000000,5.27116000,2026-04-13 02:47:59.999,374447.10346910,1756,0.50855000,36125.80157850,0
2026-04-13 02:48:00,71036.87000000,71072.00000000,71029.76000000,71067.27000000,2.50016000,2026-04-13 02:48:59.999,177631.95775460,1090,0.70377000,50005.12812540,0
2026-04-13 02:49:00,71067.27000000,71067.27000000,71041.53000000,71055.53000000,4.62028000,2026-04-13 02:49:59.999,328277.05803920,1214,3.16614000,224949.87450640,0
2026-04-13 02:50:00,71055.53000000,71055.54000000,71040.26000000,71048.92000000,2.60444000,2026-04-13 02:50:59.999,185049.51484880,967,0.77190000,54845.73045620,0
2026-04-13 02:51:00,71048.92000000,71049.02000000,71038.47000000,71038.47000000,1.41009000,2026-04-13 02:51:59.999,100175.45394940,480,0.33083000,23503.17943430,0
2026-04-13 02:52:00,71038.48000000,71038.48000000,71001.95000000,71001.95000000,3.01458000,2026-04-13 02:52:59.999,214121.93450400,1226,0.78559000,55798.86186280,0
2026-04-13 02:53:00,71001.94000000,71037.49000000,70994.99000000,71037.48000000,4.04992000,2026-04-13 02:53:59.999,287575.77751120,1504,1.43791000,102104.70350230,0
2026-04-13 02:54:00,71037.49000000,71069.62000000,71037.48000000,71069.62000000,5.27492000,2026-04-13 02:54:59.999,374763.31765550,1170,4.41107000,313394.12775770,0
2026-04-13 02:55:00,71069.62000000,71081.12000000,71054.73000000,71073.13000000,5.69658000,2026-04-13 02:55:59.999,404841.67060830,1305,4.13557000,293906.65208850,0
2026-04-13 02:56:00,71073.14000000,71075.07000000,71062.77000000,71075.07000000,6.85526000,2026-04-13 02:56:59.999,487210.93391030,803,3.34053000,237418.86967150,0
2026-04-13 02:57:00,71075.07000000,71081.04000000,71075.06000000,71078.07000000,2.24558000,2026-04-13 02:57:59.999,159609.26993320,482,0.85228000,60577.64875900,0
2026-04-13 02:58:00,71078.06000000,71078.06000000,71054.93000000,71064.52000000,1.99625000,2026-04-13 02:58:59.999,141857.89189090,1161,0.45609000,32409.24292600,0
2026-04-13 02:59:00,71064.53000000,71073.14000000,71047.93000000,71073.14000000,12.36406000,2026-04-13 02:59:59.999,878635.25299890,1670,7.78921000,553518.14042710,0
2026-04-13 03:00:00,71073.14000000,71081.04000000,71062.34000000,71062.34000000,5.65498000,2026-04-13 03:00:59.999,401906.06495920,984,3.11069000,221087.15648390,0
2026-04-13 03:01:00,71062.34000000,71062.34000000,70995.23000000,70995.24000000,5.65760000,2026-04-13 03:01:59.999,401794.97341000,2589,1.16394000,82662.08093970,0
2026-04-13 03:02:00,70995.24000000,71015.93000000,70995.23000000,71006.88000000,2.65756000,2026-04-13 03:02:59.999,188720.03617510,903,0.60107000,42680.02016680,0
2026-04-13 03:03:00,71006.89000000,71032.38000000,70997.38000000,70997.38000000,5.66318000,2026-04-13 03:03:59.999,402177.02730440,1581,3.99728000,283874.02699850,0
2026-04-13 03:04:00,70997.37000000,71118.71000000,70992.53000000,71111.38000000,41.11711000,2026-04-13 03:04:59.999,2920518.95297240,3195,34.47904000,2448947.90313520,0
2026-04-13 03:05:00,71111.38000000,71111.38000000,71077.99000000,71100.87000000,7.20068000,2026-04-13 03:05:59.999,511941.39871210,2015,4.47133000,317891.13738280,0
2026-04-13 03:06:00,71100.88000000,71100.88000000,71064.52000000,71083.19000000,31.46695000,2026-04-13 03:06:59.999,2236740.41038540,1856,28.14582000,2000674.63597740,0
2026-04-13 03:07:00,71083.19000000,71100.87000000,71066.46000000,71066.46000000,1.67824000,2026-04-13 03:07:59.999,119291.59092090,1340,0.45569000,32392.07404750,0
2026-04-13 03:08:00,71066.46000000,71073.14000000,71038.50000000,71038.50000000,1.89296000,2026-04-13 03:08:59.999,134517.52388660,1298,0.55980000,39779.31874830,0
2026-04-13 03:09:00,71038.51000000,71040.00000000,71035.20000000,71035.20000000,2.60335000,2026-04-13 03:09:59.999,184934.59981200,643,1.16993000,83107.44251760,0
2026-04-13 03:10:00,71035.20000000,71058.00000000,71035.20000000,71050.68000000,3.94311000,2026-04-13 03:10:59.999,280149.50308470,1083,2.83554000,201452.45092340,0
2026-04-13 03:11:00,71050.68000000,71064.53000000,71044.37000000,71044.37000000,1.88806000,2026-04-13 03:11:59.999,134156.25726650,888,0.29041000,20635.10393000,0
2026-04-13 03:12:00,71044.37000000,71073.14000000,71044.37000000,71063.75000000,4.61089000,2026-04-13 03:12:59.999,327628.41961360,941,2.63539000,187237.86486170,0
2026-04-13 03:13:00,71063.75000000,71063.75000000,71044.25000000,71044.26000000,2.76893000,2026-04-13 03:13:59.999,196750.94447940,953,0.56702000,40290.84256610,0
2026-04-13 03:14:00,71044.26000000,71072.58000000,71031.93000000,71056.97000000,13.35066000,2026-04-13 03:14:59.999,948534.95262080,2114,9.11894000,647866.72257730,0
2026-04-13 03:15:00,71056.97000000,71066.85000000,71028.56000000,71028.56000000,3.33750000,2026-04-13 03:15:59.999,237126.09135370,1721,1.40866000,100085.93526550,0
